,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,90,Conv2d,0.18416041420248508,-1.0,256.0,1024.0,15.612431088696162,14.67708866214564,lognormal,0.9775292412644824,True,8.711438849097684,LAYER_TYPE.CONV2D,15.498466686659802,3.0079941774781696,0.9400898923917277,256.0,1018.5777320417014,256.0,19.0,0.0,1.0,3.3523216018462416,8.711438849097684,116.92416714228602,2.9515146703172057,under-trained,0.0,8.711438849097684,7.407821883218997
0,92,Conv2d,0.15313465816881977,-1.0,256.0,256.0,13.737568545678622,-4.7546092429801945,lognormal,0.9352348656301677,True,0.45071013437874663,LAYER_TYPE.CONV2D,-3.439224335163614,2.408592309440861,-0.3461026765523099,2304.0,256.20777767266,2304.0,81.0,0.0,9.0,1.4152853939642913,0.45071013437874663,568.453553914011,0.6713494875091115,under-trained,6.0,0.45071013437874663,0.3653509990096992
0,94,Conv2d,0.17454340445348637,-1.0,256.0,1024.0,11.437787547269972,4.064580859677053,lognormal,0.9774525439056587,True,2.2665445294058975,LAYER_TYPE.CONV2D,4.904026623375427,2.4083837939056183,0.35536425579501235,256.0,256.0847954998544,256.0,26.0,0.0,1.0,2.0470185531640523,2.2665445294058975,112.98467432580242,1.5055047424056482,under-trained,0.0,2.2665445294058975,1.764405856152915
0,98,Conv2d,0.18193529148847598,-1.0,256.0,1024.0,12.080153386170528,11.463689724286064,lognormal,0.9775759050387317,True,8.891374192784971,LAYER_TYPE.CONV2D,12.348412078740802,3.011518261263719,0.948968887879338,256.0,1026.8766089846442,256.0,25.0,0.0,1.0,2.2160306772341056,8.891374192784971,115.49132751806998,2.981840739004176,under-trained,0.0,8.891374192784971,7.114240272405686
0,100,Conv2d,0.142857142857148,-1.0,256.0,256.0,99.45272922660894,-34.703325695866454,power_law,0.9352967461364157,True,0.44777215214012966,LAYER_TYPE.CONV2D,-34.52690734749927,2.407926805071375,-0.3489429195733067,2304.0,255.81547054410305,2304.0,7.0,0.0,9.0,37.21163391845539,0.44777215214012966,571.3072358819803,0.6691577931550448,under-trained,7.0,0.44777215214012966,0.43315696441176016
0,102,Conv2d,0.17465027696111857,-1.0,256.0,1024.0,17.996859823249565,6.2662102678616565,lognormal,0.9770806681737148,True,2.2293770948024294,LAYER_TYPE.CONV2D,6.965217117796136,2.4074093256560904,0.3481835347612443,256.0,255.51083760645236,256.0,15.0,0.0,1.0,4.388570335551167,2.2293770948024294,114.61086516146166,1.4931098736537876,under-trained,0.0,2.2293770948024294,1.9289954486617031
0,106,Conv2d,0.15477802933052187,-1.0,256.0,1024.0,24.33815964800305,23.35089748101997,lognormal,0.9775869188366129,True,9.10826437286576,LAYER_TYPE.CONV2D,23.730898145600204,3.010935597444192,0.9594356277852716,256.0,1025.4998411784497,256.0,9.0,0.0,1.0,7.77938654933435,9.10826437286576,112.59003902362507,3.017990121399631,under-trained,0.0,9.10826437286576,8.08949381411384
0,108,Conv2d,0.1631283646631999,-1.0,256.0,256.0,17.020427289422518,-5.857925526577459,lognormal,0.9352455323199401,True,0.4527200223165055,LAYER_TYPE.CONV2D,-4.667960766004412,2.4096041965730484,-0.344170297664496,2304.0,256.8054265569904,2304.0,60.0,0.0,9.0,2.068228269702008,0.4527200223165055,567.2499865213664,0.6728447237784551,under-trained,7.0,0.4527200223165055,0.383218199113059
0,110,Conv2d,0.19833760682123802,-1.0,256.0,1024.0,10.946490943764145,3.761580916296236,lognormal,0.977451544365867,True,2.2061421526338854,LAYER_TYPE.CONV2D,4.729264748268356,2.4085187876879544,0.34363349274399985,256.0,256.16440790548126,256.0,28.0,0.0,1.0,1.879710103925433,2.2061421526338854,116.11418946854798,1.4853087734992632,under-trained,0.0,2.2061421526338854,1.74006296352199
0,114,Conv2d,0.18062291508364903,-1.0,256.0,1024.0,9.971247221449119,9.429371512410393,lognormal,0.977387420808442,True,8.823810558299222,LAYER_TYPE.CONV2D,10.459793660062601,3.0113533111480533,0.9456561755009846,256.0,1026.4866633149309,256.0,32.0,0.0,1.0,1.585907436496911,8.823810558299222,116.33144847488485,2.970489952566617,under-trained,0.0,8.823810558299222,6.773424220835884
0,116,Conv2d,0.1469555920142369,-1.0,256.0,256.0,78.93368787310295,-27.292403577212966,power_law,0.9352004426796015,True,0.45106206625655726,LAYER_TYPE.CONV2D,-26.967829222509764,2.408299557810195,-0.34576369497760395,2304.0,256.035129910528,2304.0,11.0,0.0,9.0,23.497891018523024,0.45106206625655726,567.6272714205568,0.6716115441656414,under-trained,6.0,0.45106206625655726,0.43168035680770606
0,118,Conv2d,0.1956258553084077,-1.0,256.0,1024.0,14.598334505916933,5.025143144616581,lognormal,0.9773641283398188,True,2.2091599145838967,LAYER_TYPE.CONV2D,5.822712520728639,2.4088362352298454,0.3442271543085831,256.0,256.3517197231888,256.0,20.0,0.0,1.0,3.0406800336011277,2.2091599145838967,116.04036359290612,1.4863242965732266,under-trained,0.0,2.2091599145838967,1.8447110290752116
0,123,Conv2d,0.19127799069301493,-1.0,512.0,1024.0,9.549011936835555,7.193122962426437,lognormal,0.9598352864469233,True,5.666103839551897,LAYER_TYPE.CONV2D,8.396035936835966,3.0091907164589378,0.7532845293321693,512.0,1021.3879184220227,512.0,46.0,0.0,1.0,1.2604830431586,5.666103839551897,180.26283092312673,2.380357922572128,under-trained,0.0,5.666103839551897,4.334640823884799
0,125,Conv2d,0.15914361195313292,-1.0,512.0,512.0,11.868550402260894,-4.111833134142636,power_law,0.9406040712786238,True,0.4503521117423078,LAYER_TYPE.CONV2D,-2.376663590430564,2.710354419651123,-0.3464477964688388,4608.0,513.2800914568074,4608.0,188.0,0.0,9.0,0.7926705060101119,0.4503521117423078,1139.730619827774,0.6710827905275979,under-trained,11.0,0.4503521117423078,0.3573307283705458
0,127,Conv2d,0.16490246988735469,-1.0,512.0,2048.0,31.464408329064376,10.980352278962053,lognormal,0.9799513842283923,True,2.233453520977917,LAYER_TYPE.CONV2D,11.58826191504406,2.70973060204814,0.34897691906760747,512.0,512.5433487209743,512.0,14.0,0.0,1.0,8.141955604152951,2.233453520977917,229.48467201437768,1.494474329313795,under-trained,0.0,2.233453520977917,2.048564168307619
0,131,Conv2d,0.1811068882641355,-1.0,1024.0,2048.0,13.785690303670245,6.3450995125851,lognormal,0.9639445743198585,True,2.8858056979523248,LAYER_TYPE.CONV2D,7.596208594680503,3.0108782400836342,0.4602670865814973,1024.0,1025.3644121491125,1024.0,49.0,0.0,1.0,1.8265271862386065,2.8858056979523248,355.31304580785815,1.6987659338332415,under-trained,0.0,2.8858056979523248,2.409723107830395
0,134,Conv2d,0.1670986828426409,-1.0,512.0,2048.0,12.299180290039063,11.771623584557819,lognormal,0.9799811668995217,True,9.059544287350114,LAYER_TYPE.CONV2D,12.864421782085731,3.3111638507624654,0.9571063523714255,512.0,2047.2168656827191,512.0,44.0,0.0,1.0,1.7034155209381214,9.059544287350114,225.97349278829157,3.009907687513043,under-trained,0.0,9.059544287350114,7.231292332514804
0,136,Conv2d,0.1641432382145892,-1.0,512.0,512.0,16.713020686328726,-5.838896076873177,power_law,0.9405868286380179,True,0.44734016712044994,LAYER_TYPE.CONV2D,-4.3024098488346825,2.7093081059629185,-0.3493621043411621,4608.0,512.0449719992272,4608.0,118.0,0.0,9.0,1.4465008014345517,0.44734016712044994,1144.6434048059784,0.6688349326406703,under-trained,10.0,0.44734016712044994,0.38026748933505006
0,138,Conv2d,0.16434038475507762,-1.0,512.0,2048.0,30.61497824637761,10.793807161994284,lognormal,0.979923644386587,True,2.2519887685397793,LAYER_TYPE.CONV2D,11.347806182166378,2.709007543813453,0.3525662202053472,512.0,511.69072367036847,512.0,12.0,0.0,1.0,8.549107831295514,2.2519887685397793,227.21726272292017,1.5006627764223976,under-trained,0.0,2.2519887685397793,2.0587484025300773
0,142,Conv2d,0.17336297047825067,-1.0,512.0,2048.0,38.67697772419373,36.930030484963815,lognormal,0.9798737863842485,True,9.01223223884626,LAYER_TYPE.CONV2D,37.39573601802666,3.3109266578076846,0.9548323746574142,512.0,2046.0990692130727,512.0,11.0,0.0,1.0,11.360036213248101,9.01223223884626,227.0357681633616,3.002038014224047,under-trained,0.0,9.01223223884626,8.37248017294234
0,144,Conv2d,0.15530806958230325,-1.0,512.0,512.0,27.700115667523374,-9.644248852489914,lognormal,0.9406934166587013,True,0.4485735120663203,LAYER_TYPE.CONV2D,-8.45560707737729,2.709363242509948,-0.3481663747634521,4608.0,512.1099836101876,4608.0,60.0,0.0,9.0,3.4469701107376585,0.4485735120663203,1141.6411576581756,0.6697563079705336,under-trained,10.0,0.4485735120663203,0.4048522041905141
0,146,Conv2d,0.16696607830015764,-1.0,512.0,2048.0,22.068206105450994,7.798104525360361,lognormal,0.9799420194639223,True,2.256128183993863,LAYER_TYPE.CONV2D,8.560143115291785,2.7095860010027737,0.3533637708519578,512.0,512.3727226364426,512.0,20.0,0.0,1.0,4.7109941015764525,2.256128183993863,227.10266476500712,1.502041338976349,under-trained,0.0,2.256128183993863,1.993269411357696
0,150,Linear,0.17163362613235245,-1.0,1000.0,2048.0,23.366723698576067,-0.47535213070888654,lognormal,0.9646629600033387,True,0.9542383734379017,LAYER_TYPE.DENSE,0.45238173938219617,2.5230748407419243,-0.020343122846009164,1000.0,333.48387614669383,1000.0,25.0,0.0,1.0,4.4733447397152135,0.9542383734379017,349.4764887155271,0.9768512545100722,under-trained,0.0,0.9542383734379017,0.8560948849088217
