,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,43,Conv2d,0.18194799023300023,-1.0,256.0,512.0,11.092701643812502,5.094302275685023,lognormal,0.9553073732043982,True,2.8790427325046024,LAYER_TYPE.CONV2D,5.8606205402364004,2.408308943234982,0.45924811098896,256.0,256.04066307873586,256.0,19.0,0.0,1.0,2.31542455435187,2.8790427325046024,88.93256782472108,1.6967742137669946,under-trained,0.0,2.8790427325046024,2.2586427939758713
0,46,Conv2d,0.1909027683674447,-1.0,128.0,512.0,14.566964510764654,13.859903220292873,lognormal,0.9742203489240656,True,8.94254873781479,LAYER_TYPE.CONV2D,14.369737136194608,2.711446561230391,0.9514613157772658,128.0,514.5724863556353,128.0,10.0,0.0,1.0,4.290250878868829,8.94254873781479,57.542038790316596,2.9904094598925393,under-trained,0.0,8.94254873781479,7.468286172846725
0,48,Conv2d,0.124999999999998,-1.0,128.0,128.0,103.27818894309456,-36.32920945750165,power_law,0.9283858240672612,True,0.44487631655100685,LAYER_TYPE.CONV2D,-36.19897438750064,2.105168911324032,-0.35176071375069085,1152.0,127.39984843373168,1152.0,8.0,0.0,9.0,36.160800484570565,0.44487631655100685,286.3713883926765,0.6669904920994053,under-trained,2.0,0.44487631655100685,0.4291693407483488
0,50,Conv2d,0.18384615172635066,-1.0,128.0,512.0,7.3156214144945,2.584112484911802,lognormal,0.9740517314796948,True,2.2554443877818247,LAYER_TYPE.CONV2D,3.4202286536251396,2.10940381798335,0.35323212321948194,128.0,128.6482307743235,128.0,24.0,0.0,1.0,1.289170822842172,2.2554443877818247,57.0389726615454,1.5018136994254063,under-trained,0.0,2.2554443877818247,1.5325757619816291
0,54,Conv2d,0.19346164912986524,-1.0,128.0,512.0,8.92758539741626,8.369231433433672,lognormal,0.973861173675923,True,8.658794829042881,LAYER_TYPE.CONV2D,9.200447064932376,2.706750986407676,0.9374574491167362,128.0,509.03891718384034,128.0,20.0,0.0,1.0,1.7726619846057443,8.658794829042881,58.78865676276892,2.94258301990664,under-trained,0.0,8.658794829042881,6.461923305765625
0,56,Conv2d,0.17170199657868196,-1.0,128.0,128.0,24.265550737213506,-8.41468106061607,lognormal,0.9285273998897214,True,0.450013164116691,LAYER_TYPE.CONV2D,-7.690744276652103,2.106789747752899,-0.3467747817366191,1152.0,127.87620752634953,1152.0,23.0,0.0,9.0,4.851202679685218,0.450013164116691,284.1610373273225,0.6708302051314409,under-trained,3.0,0.450013164116691,0.3973495843645694
0,58,Conv2d,0.2049277186676799,-1.0,128.0,512.0,13.019747128361056,4.549924004185421,lognormal,0.9735717619473857,True,2.23595632361066,LAYER_TYPE.CONV2D,5.134494854586514,2.1064238183729023,0.3494633159406201,128.0,127.76850651922905,128.0,11.0,0.0,1.0,3.6240901181568552,2.23595632361066,57.142666504731324,1.495311447027227,under-trained,0.0,2.23595632361066,1.8376467126785094
0,62,Conv2d,0.1755588434503031,-1.0,128.0,512.0,6.657527423646985,6.350605032152376,lognormal,0.9739055513889332,True,8.992872607631043,LAYER_TYPE.CONV2D,7.272101369582381,2.7123139505111453,0.9538984412734904,128.0,515.6012368752108,128.0,27.0,0.0,1.0,1.0887916603300922,8.992872607631043,57.334431318162935,2.9988118659947713,under-trained,0.0,8.992872607631043,5.925757399229651
0,64,Conv2d,0.1339879401757168,-1.0,128.0,128.0,19.07386998239591,-6.718867470663321,lognormal,0.9284762356992282,True,0.44437019965751895,LAYER_TYPE.CONV2D,-5.820157481159123,2.106372660355965,-0.3522550733996012,1152.0,127.7534568266146,1152.0,31.0,0.0,9.0,3.246162876980878,0.44437019965751895,287.4933038378262,0.6666109807507816,under-trained,3.0,0.44437019965751895,0.38022232542546675
0,66,Conv2d,0.16131778815805042,-1.0,128.0,512.0,20.519738367464786,7.313870458016955,lognormal,0.9734799582976382,True,2.272118512053387,LAYER_TYPE.CONV2D,7.584988606729648,2.104837146969533,0.3564309801149079,128.0,127.3025628585245,128.0,7.0,0.0,1.0,7.377767625336821,2.272118512053387,56.02813505686244,1.5073548062925952,under-trained,0.0,2.272118512053387,1.9661439580762825
0,71,Conv2d,0.1945252923259574,-1.0,256.0,512.0,4.273420267232556,3.2431332203564063,lognormal,0.9545290157390537,True,5.739949767994864,LAYER_TYPE.CONV2D,4.552682229736222,2.7117385234151006,0.7589080917746108,256.0,514.9185331607423,256.0,69.0,0.0,1.0,0.3940734913790378,5.739949767994864,89.70784657939937,2.395819226902327,success,0.0,5.739949767994864,2.8849540469879362
0,73,Conv2d,0.10700806289892612,-1.0,256.0,256.0,51.554559033436604,-17.572083352813845,power_law,0.9351869901012662,True,0.45620032268706634,LAYER_TYPE.CONV2D,-17.22711873791398,2.408440121308779,-0.3408444118669925,2304.0,256.1180115032483,2304.0,17.0,0.0,9.0,12.26128157361074,0.45620032268706634,561.4156736994115,0.6754260305074615,under-trained,6.0,0.45620032268706634,0.42383916631926605
0,75,Conv2d,0.19993997887704285,-1.0,256.0,1024.0,4.562498325633175,1.5656521494585296,power_law,0.9774346384749596,True,2.2037217672809772,LAYER_TYPE.CONV2D,2.997492456515225,2.408326347313251,0.3431567614309757,256.0,256.0509239529025,256.0,91.0,0.0,1.0,0.37345129756084805,2.2037217672809772,116.19022317360252,1.4844937747531908,success,0.0,2.2037217672809772,1.1701417495802757
0,79,Conv2d,0.19823777067785364,-1.0,512.0,1024.0,5.606783514518425,2.560914441790108,power_law,0.9598950241000301,True,2.862548584414158,LAYER_TYPE.CONV2D,4.021571576232423,2.7100343227206904,0.4567528664445088,512.0,512.9019175333985,512.0,93.0,0.0,1.0,0.4777011972636066,2.862548584414158,179.17666806635802,1.6919067895171287,success,0.0,2.862548584414158,1.7445371870777178
0,82,Conv2d,0.17619135380603246,-1.0,256.0,1024.0,7.533500137754402,7.153858617002738,lognormal,0.9776805794562464,True,8.904432040720582,LAYER_TYPE.CONV2D,8.28998676584433,3.010489062634899,0.9496062236928786,256.0,1024.4459801188743,256.0,44.0,0.0,1.0,0.9849622056666668,8.904432040720582,115.04899755919436,2.9840294972939834,under-trained,0.0,8.904432040720582,6.199590470942482
0,84,Conv2d,0.1581493878066429,-1.0,256.0,256.0,18.29404791631165,-6.3824712804952375,lognormal,0.9352835995376797,True,0.4478345577039106,LAYER_TYPE.CONV2D,-5.212391953710512,2.408207409788103,-0.3488823965965668,2304.0,255.9808104821497,2304.0,58.0,0.0,9.0,2.2708197415960005,0.4478345577039106,571.5968231540395,0.6692044214617164,under-trained,7.0,0.4478345577039106,0.383168463135059
0,86,Conv2d,0.20213822836604878,-1.0,256.0,1024.0,6.923290450793299,2.3520707683111297,lognormal,0.977300543956596,True,2.186417410878105,LAYER_TYPE.CONV2D,3.5982304083854237,2.4085870616590412,0.33973307707198963,256.0,256.20468181385775,256.0,51.0,0.0,1.0,0.8294265650159148,2.186417410878105,117.1801324573981,1.4786539185617793,under-trained,0.0,2.186417410878105,1.4986089943591958
0,90,Conv2d,0.18956186526432062,-1.0,256.0,1024.0,7.095997661557823,6.709394120977909,lognormal,0.977364134429252,True,8.82100534269454,LAYER_TYPE.CONV2D,7.908925113378739,3.0096280839548815,0.9455180851208115,256.0,1022.4170516756888,256.0,49.0,0.0,1.0,0.8708568087939748,8.82100534269454,115.90708903973665,2.9700177344074126,under-trained,0.0,8.82100534269454,6.041094067003365
0,92,Conv2d,0.17029084582279164,-1.0,256.0,256.0,11.755407719574599,-4.146428779504941,power_law,0.9353974104110077,True,0.4438894053803993,LAYER_TYPE.CONV2D,-2.6609702906991526,2.4085081045810726,-0.3527252204617698,2304.0,256.1581066555128,2304.0,100.0,0.0,9.0,1.07554077195746,0.4438894053803993,577.0764148695853,0.6662502573210755,under-trained,6.0,0.4438894053803993,0.3531646335691274
0,94,Conv2d,0.19099716745330308,-1.0,256.0,1024.0,25.830675272087145,9.021324866255666,lognormal,0.9774107867287857,True,2.2348506760661606,LAYER_TYPE.CONV2D,9.469755084499338,2.4087063463486085,0.3492485105878819,256.0,256.27506146320763,256.0,10.0,0.0,1.0,7.8521489699816565,2.2348506760661606,114.67211845862978,1.494941696544103,under-trained,0.0,2.2348506760661606,2.0052608783717383
0,98,Conv2d,0.19878003388049492,-1.0,256.0,1024.0,11.409240768189568,10.77679407014442,lognormal,0.9771688377521268,True,8.801711980468673,LAYER_TYPE.CONV2D,11.759664424065086,3.0101832141833147,0.9445671529863328,256.0,1023.7247761264338,256.0,26.0,0.0,1.0,2.04142006918016,8.801711980468673,116.30973365160293,2.9667679350546905,under-trained,0.0,8.801711980468673,7.074606670933221
0,100,Conv2d,0.14437387797795187,-1.0,256.0,256.0,17.08278417968026,-5.806265045886397,lognormal,0.9349719977469293,True,0.4572041297198777,LAYER_TYPE.CONV2D,-4.6951602474104295,2.407870103851629,-0.3398898554717369,2304.0,255.78207361420834,2304.0,57.0,0.0,9.0,2.1302168037680294,0.4572041297198777,559.4483010705137,0.6761687139463625,under-trained,6.0,0.4572041297198777,0.3837238097465251
0,102,Conv2d,0.1850264400520072,-1.0,256.0,1024.0,7.046996767907266,2.4945041859319077,lognormal,0.9772877551874926,True,2.259337826944393,LAYER_TYPE.CONV2D,3.637778298244599,2.4091844648962244,0.35398117355355285,256.0,256.55735225237106,256.0,49.0,0.0,1.0,0.8638566811296094,2.259337826944393,113.5542233625806,1.5031093862205747,under-trained,0.0,2.259337826944393,1.5133340142247207
0,106,Conv2d,0.20275544870609197,-1.0,256.0,1024.0,10.227961484545121,9.624791871598228,lognormal,0.9771284000534267,True,8.730264207692471,LAYER_TYPE.CONV2D,10.665025780335982,3.007803054003099,0.9410273871427549,256.0,1018.1295769435674,256.0,31.0,0.0,1.0,1.6573908095231726,8.730264207692471,116.62070616906026,2.9547020505784456,under-trained,0.0,8.730264207692471,6.812632725370834
0,108,Conv2d,0.10430582547178424,-1.0,256.0,256.0,50.51489968251581,-17.147067573844293,power_law,0.9351105398087054,True,0.4576719105879286,LAYER_TYPE.CONV2D,-16.869012037834565,2.4077355136247345,-0.33944574138745104,2304.0,255.70281763711867,2304.0,13.0,0.0,9.0,13.732962284982028,0.4576719105879286,558.7033237601167,0.676514530951057,under-trained,9.0,0.4576719105879286,0.4244658060474836
0,110,Conv2d,0.17306431876499662,-1.0,256.0,1024.0,21.91106950781707,7.629436080411013,lognormal,0.9769571760364308,True,2.2294620110041463,LAYER_TYPE.CONV2D,8.18479935653785,2.4072741875943624,0.34820007657267066,256.0,255.43134346327875,256.0,13.0,0.0,1.0,5.799687179632768,2.2294620110041463,114.5708436396424,1.493138309402095,under-trained,0.0,2.2294620110041463,1.9593832947782663
0,114,Conv2d,0.18370608078969808,-1.0,256.0,1024.0,8.484198911475211,7.9989378323214675,lognormal,0.9772321050178961,True,8.766053905139072,LAYER_TYPE.CONV2D,9.125873903761983,3.009074670984428,0.9428041369353789,256.0,1021.1150353519816,256.0,40.0,0.0,1.0,1.183355751100728,8.766053905139072,116.4851421633805,2.9607522532523847,under-trained,0.0,8.766053905139072,6.4288399138674075
0,116,Conv2d,0.1455366892921982,-1.0,256.0,256.0,37.690442278167545,-12.983603125760581,lognormal,0.9354659702695227,True,0.4523973074086021,LAYER_TYPE.CONV2D,-12.383972902503196,2.4085334969018715,-0.34447998858536677,2304.0,256.17308414025,2304.0,20.0,0.0,9.0,8.204232305851487,0.4523973074086021,566.2568718802657,0.6726048672204225,under-trained,8.0,0.4523973074086021,0.4147732325498101
0,118,Conv2d,0.17577329136033787,-1.0,256.0,1024.0,21.70184885435692,7.6652460155496085,lognormal,0.9772234094067265,True,2.2553141779863557,LAYER_TYPE.CONV2D,8.162440648219096,2.4079870166617336,0.35320705009936115,256.0,255.85093985068804,256.0,12.0,0.0,1.0,5.976109004392957,2.2553141779863557,113.44359129561411,1.5017703479514954,under-trained,0.0,2.2553141779863557,1.9724024107600433
0,123,Conv2d,0.18321743600573837,-1.0,512.0,1024.0,6.018945648510457,4.613022273755694,power_law,0.9596979083869351,True,5.8400558594314,LAYER_TYPE.CONV2D,5.99431418370458,3.0112950645110703,0.7664170011067145,512.0,1026.3490023744762,512.0,85.0,0.0,1.0,0.5443810886491629,5.8400558594314,175.74301121058176,2.416620752089868,under-trained,0.0,5.8400558594314,3.627408834068402
0,125,Conv2d,0.11668023104650893,-1.0,512.0,512.0,64.65938911062707,-22.665429172151565,lognormal,0.9406441570120502,True,0.446132871303523,LAYER_TYPE.CONV2D,-21.981339950346914,2.7084957458943077,-0.35053577653467805,4608.0,511.08807268014124,4608.0,19.0,0.0,9.0,14.604465470566158,0.446132871303523,1145.596089314895,0.6679317864149924,under-trained,14.0,0.446132871303523,0.42632606820854657
0,127,Conv2d,0.1858208026583561,-1.0,512.0,2048.0,8.08048209508974,2.804869845192909,power_law,0.9799609548697941,True,2.223907125189981,LAYER_TYPE.CONV2D,4.205320291524796,2.7089889330564225,0.34711664628244665,512.0,511.6687967334857,512.0,79.0,0.0,1.0,0.7966164737908812,2.223907125189981,230.0765130602185,1.4912770115541851,under-trained,0.0,2.223907125189981,1.5960357059765475
0,131,Conv2d,0.17084002516164642,-1.0,1024.0,2048.0,50.50928688517012,23.378705593661184,lognormal,0.9639966610206252,True,2.903083623860632,LAYER_TYPE.CONV2D,23.83288005566532,3.010546791156903,0.4628595459447149,1024.0,1024.5821634818108,1024.0,10.0,0.0,1.0,15.656211188784079,2.903083623860632,352.9289184302869,1.7038437791830072,under-trained,0.0,2.903083623860632,2.747200711809436
0,134,Conv2d,0.1711539193690398,-1.0,512.0,2048.0,18.735386113531074,17.855723734690148,lognormal,0.9798720896215863,True,8.97528149624446,LAYER_TYPE.CONV2D,18.774031979939558,3.3107565987196867,0.9530480784591028,512.0,2045.2980237492586,512.0,25.0,0.0,1.0,3.547077222706215,8.97528149624446,227.88121181548186,2.9958774167586464,under-trained,0.0,8.97528149624446,7.811912845874356
0,136,Conv2d,0.17813099768404905,-1.0,512.0,512.0,11.118006380330094,-3.953089174062942,power_law,0.9406307778065215,True,0.44100409692470777,LAYER_TYPE.CONV2D,-2.1000594901227934,2.70938748385137,-0.35555737592098546,4608.0,512.1385692357238,4608.0,214.0,0.0,9.0,0.6916526771139405,0.44100409692470777,1161.3011598011544,0.6640813932980714,under-trained,8.0,0.44100409692470777,0.3492008764413264
0,138,Conv2d,0.18686365017993917,-1.0,512.0,2048.0,7.8376494337356535,2.6907435626375915,power_law,0.9800213965780739,True,2.204499564126526,LAYER_TYPE.CONV2D,4.146425369523049,2.7099331737769314,0.3433100172936804,512.0,512.7824745094374,512.0,84.0,0.0,1.0,0.7460487168015612,2.204499564126526,232.6072015861857,1.4847557254062118,under-trained,0.0,2.204499564126526,1.5794292680617268
0,142,Conv2d,0.19030372652589816,-1.0,512.0,2048.0,7.970676570669396,7.543169177963521,power_law,0.9799466326417438,True,8.838223516666906,LAYER_TYPE.CONV2D,8.973933336690683,3.3116003772850107,0.9463649805740427,512.0,2049.2756386484216,512.0,83.0,0.0,1.0,0.7651311554069987,8.838223516666906,231.86510669072214,2.972914986451329,under-trained,0.0,8.838223516666906,6.3399065886732
0,144,Conv2d,0.15643362856489496,-1.0,512.0,512.0,22.384941923941557,-7.823905069648191,lognormal,0.9405985975398126,True,0.44718123014285244,LAYER_TYPE.CONV2D,-6.478550690053948,2.709017348116945,-0.34951643369153546,4608.0,511.7022753432209,4608.0,75.0,0.0,9.0,2.469320395278434,0.44718123014285244,1144.2838850364026,0.6687161057899327,under-trained,9.0,0.44718123014285244,0.39632987101839023
0,146,Conv2d,0.19113186011976746,-1.0,512.0,2048.0,16.223438871249282,5.607145357585348,lognormal,0.9799109442759312,True,2.2162565164970527,LAYER_TYPE.CONV2D,6.645787608505461,2.7092783290219504,0.3456200255743665,512.0,512.0098653818288,512.0,31.0,0.0,1.0,2.7342103363568726,2.2162565164970527,231.02464068152904,1.4887096817368566,under-trained,0.0,2.2162565164970527,1.89993494218746
0,150,Linear,0.17092532001244415,-1.0,1000.0,2048.0,10.58100313534264,-0.1566231477618718,power_law,0.9646379905453836,True,0.9664907531685881,LAYER_TYPE.DENSE,1.1559594254210572,2.5229153146062218,-0.01480229669706075,1000.0,333.3614025099655,1000.0,74.0,0.0,1.0,1.113768991280711,0.9664907531685881,344.9193915379511,0.9831026157876848,under-trained,0.0,0.9664907531685881,0.7422537889248113
